Data,Value
bppl gone think been trying harm myself,1
will make point harm myself this evening,1
bwondering could harm myself again after years hshshs maaf lagi gila,1
couldnt imagine being this dumb trying harm myself because bunch nofaces hwurt fweelingsxexxa,1
bthis tweet referring leaving twitter would never harm myselfxexdxaxefxbxf leave twitter,0
bthe corrupt corrupt corrupt corrupt will harm myself,1
someone tried kill themself point time fuck reporting what contentna virus maxexxa,1
dont want want softly harm myself death,1
that list would even care about this trans people such small group wxexxa,0
bcall shia self harm myself,1
bsometimes wonder would people think insane they read everything this account know been told toxexxa,1
yxexxall want tell that ixexxm good writing that should also write autobiography about lived andxexxa,0
bdeaths possession blood very draining technique pull will tire fuck basically ixexxa,1
bthis godsend feel normal again more moodiness more urges harm myself more aggressiveness orxexxa,1
niggas tryna make sure harm myself today lmaoo,1
bniggas tryna make sure harm myself today lmaoo,1
bcontext that doing great mentally posted message discord that understandably read like aboxexxa,0
seem goofy times point where takes seriously deep down inside wanna harm myselfxexxa,1
gonna harm myself others,1
bwhenever ixexxm trouble ixexxll always have friends coming cakap xexxrisauxexx pesan xexxjangan buat perkara yangxexxa,0
bthe more work this more want physically harm myself,1
obsessed with doll parts self harm myself,1
this what used tell mama have tattoos donxexxt other things harm myself xfxfxaxbxfxfxxadxfxfxxadxfxfxxad,1
definition abuse have harm myself prove care about absolute insanity,1
really characters quite limiting make point worry overly much axexxa,1
bwhy would make anti madelyn twitter shexexxs someone helped harm myself love ixexxa,1
itxexxs best want physically harm myself when tweets,0
weak harm myself cheapsters like responsible everyone needs hxexxa,1
band before anyone yeah fine dont harm myself during these times just depressed thoughts stuff ixexxa,0
from antlers curative mist began drip gentle healing using much enerxexxa,0
donxexxt even know harm myself anything that wonxexxt obvious since only wear regular tees hate itxexxa,1
bixexxm going actively harm myself this shift,1
bplease somebody help cant anymore losing mind want harm myself just this stresxexxa,0
miss harm myself,1
donovan mitchell goes knicks might harm myself others,1
bive never been depressed point have harm myself like cutting myself judging anyone doxexxa,0
thank things happening right grandfathergodfather passed away suddenly wxexxa,0
honestly ixexxll take king just happy didnxexxt tell harm myself some disease,0
wont harm myself wearing,0
xexxa forever winter like taylor talking encouraging harm myself preventsxexxa,0
with planning harm myself others this situation special favor ubers fxexxa,0
would never harm anyone feelings blame anyone problems harm myself wouxexxa,1
will also note that been most vital positive changes adult life termsxexxa,0
true actively sought harm myself take anger,1
understand volunteer local humane society after minwith puppies look like somexexxa,0
today another sanctuary actually suggested harm myself because asked help because failed secure fundinxexxa,1
nice know only wanna watch harm myself from your comfortable seat within walls,0
biggest flex that might depressed never tried harm myself,1
will harm myself united donxexxt sign jong mentally withstand matches mcfred,1
this form terrorism dont language going harm myself,1
guess should that shouldnt worry about going harm myself just want away fromxexxa,1
donxexxt with either donovan might seriously harm myself,1
happy bday harm myself,0
question will harm myself your fault,1
sometimes just want allnnmy therapist ashleyxexxannme donxexxt want harm mxexxa,1
would never write suicide letter would attempt harm myself ever missing onboard worst ifxexxa,1
hate when people think suicidal just because self harm myself also have diary where wrote aftexexxa,1
thank protecting children from harm myself being nurse doctor researcher have axexxa,1
donxexxt know ball ixexxll harm myself instagram live,1
agree with harm myself argument blackmail,1
donxexxt with either donovan might seriously harm myself,1
died heart attack weeks been really struggling with feeling touch with thexexxa,1
byou wanna watch harm myself this little ixexxm gonna need least couple donations charitablexexxa,1
byou know whats only really thing about getting better nights like these couple years comfoxexxa,0
made promise remember that promise promised harm myself matter hxexxa,0
have hear this dumb theory more time ixexxm gonna harm myself,1
btoday another sanctuary actually suggested harm myself because asked help because failed securexexxa,1
pushing myself harm myself,1
bpushing myself harm myself,1
bdawg just chop bread banga soup self harm myself,1
bwhy order licorice internet could harm myself with this amount licorice,1
people have actually antixexxs ixexxve have given death threats said ixexxa,1
promise itxexxs never going like this everyday haha itxexxs constant retrainingxexxa,0
want badshe makes want harm myself,1
still have times fear could harm myself been behavioral health unit fancyxexxa,1
bright side didnxexxt harm myself,1
stating biological reality never opened anyone violence anyone says acknowledge selfxexxa,0
bive personally being that position mental health crisis where doctors used medicines conxexxa,1
bthat going harm myself,1
bwant good myself xfxfxaxxexcxb dont wanna harm myself cost able control these emotions,0
bcreeper blew house twice fucking trying harm myself irrationally angry fucking angry,1
your comment discouraging nare trying want physicallyxexxa,1
btoo down arms would draw attention many cuts thighs gets annoying when moving around thxexxa,1
starting harm myself againxfxfxxb,1
bummmmmm over something draftsnntiktok literally things ixexxm trying harm myself when inxexxa,1
haha nooooo wants physically harm they want mentally harm myself reason very,1
aweeee defending friend because they worded telling harm myself xfxfxxxfxfxxxfxfxxxfxfxx,1
counselor says that only legally report going harm someone else harm myself,1
bixexxd never harm myself have beautiful hold raise point wake fuck that sometimes menxexxa,0
bthe urges harm myself coming back,1
starting harm myself againxfxfxxb,1
remember that phase where funny guess teacher someone heard wasxexxa,0
bfolks weirddd really thought ixexxd harm myself youxexxd call right ndonxexxt fake social media,1
people become vicious second they find ixexxve gotten everything from doxxing threats xexxcyouxexxre thxexxa,1
much does three oxexxclock matter harm myself duringxexxa,1
bjust took rather long dont want harm myself over email response much xfxfxx still hate myselfxexxa,1
people have actually antixexxs ixexxve have given death threatsxexxa,1
watching herschel walker talk about clean made want harm myself,1
know dont know proud xexdxaxefxbxf years clean self harm myself know howxexxa,1
going self harm myself mostly saying based upon talks melty blood anxexxa,1
being peculiar thing once turns into distress maladaptive sxexxa,1
mentally spiralling control ixexxm living squalor because have time energy take care myxexxa,0
gonna very honest really hanging outrespondinghosting shindigs because stixexxa,0
ixexxm bout harm myself,1
this just made harm myself,1
yxexxall sticking fingers kewchie rubbing juices your wrist neck going harm myself nxexxa,1
might actually something harm myself swear cant deal with anything have problems home thxexxa,1
bixexxm going harm myself tonight,1
umtiti manaj goatwaite harm myself later,1
bsometimes think about just harm myself canonically with entire life whenxexxa,1
bthese type tweets make wanna harm myself,1
didnt harm myself anything,0
bshared location with lisha gave mama number something happen yxexxall didnxexxt harm myself,1
byxexxall sticking fingers kewchie rubbing juices your wrist neck going harm myself joking,1
need proud driving privlege right what right drive sxexxa,0
bixexxm going harm myself,1
caused emotional stress between parents tried harm myself once because luckily nxexxa,1
yeah hope dont harm myself anymore,0
okay intentionally breaking jurisdiction unless matxexxa,0
xexdxaxefxbxfnthank absolutely never anything harm myself anyone else txexxa,0
just caught glimpse profile video need harm myself immediately,1
bjust caught glimpse profile video need harm myself immediately,1
bnganong every time bday want harm myself xfxfxxad,1
bavoiding people being alone only anger blowing publici never wanted harm mysexexxa,1
have zero desire harm myself others thats question tormenting exist without cxexxa,1
brecently just been thinking much about much wish life would just dont want harm myselfxexxa,0
bixexxm gonna harm myself thoxfxfxaxbe hopefully,1
harm myself,1
cant harm myself okay help,0
with depression medications arexexxa,1
schizoaffective fine dont need perfectly stable theres nothing wrong with imxexxa,1
thank pretty nervous move right after treatment promise harm myself more xexxaxefxbxf,0
blike honestly been thinking would ever harm myself when look literally lucky imxexxa,0
could tweet about tryna harm myself wont screenshot that lemme tweet about some hoes havent ever touched life ever,1
xexxcthere place emotions here says odesa nnxfxfxxa xexxci have anger will angry will only harm myself bxexxa,1
struggle with mental illness everyday last night really breakdown felt lost alone wanted toxexxa,1
